@RELATION student_dataset

@ATTRIBUTE study_hours NUMERIC
@ATTRIBUTE attendance NUMERIC
@ATTRIBUTE passed NUMERIC

@DATA
3.0,55.0,0.0
4.3,66.0,1.0
2.4,53.0,0.0
9.2,87.0,1.0
2.8,64.0,0.0
4.3,56.0,0.0
9.5,55.0,1.0
5.2,55.0,0.0
0.9,88.0,0.0
6.5,94.0,1.0
3.3,59.0,0.0
9.6,69.0,1.0
9.7,62.0,1.0
2.6,92.0,0.0
0.7,63.0,0.0
7.6,67.0,1.0
4.1,78.0,1.0
3.8,86.0,1.0
6.0,68.0,1.0
8.9,67.0,1.0
4.3,59.0,0.0
1.0,85.0,0.0
2.7,91.0,0.0
8.1,95.0,1.0
9.1,94.0,1.0
1.5,58.0,0.0
2.2,78.0,1.0
9.2,68.0,1.0
1.5,75.0,0.0
0.3,72.0,0.0
8.9,81.0,1.0
6.9,58.0,1.0
2.3,72.0,0.0
9.7,76.0,1.0
1.6,64.0,0.0
10.0,51.0,1.0
2.9,60.0,0.0
0.9,99.0,1.0
9.5,85.0,1.0
1.1,57.0,0.0
9.4,90.0,1.0
7.9,70.0,1.0
5.6,68.0,1.0
1.1,52.0,0.0
4.6,61.0,0.0
0.6,77.0,0.0
0.2,55.0,0.0
5.6,83.0,1.0
4.6,51.0,0.0
7.2,97.0,1.0
2.0,58.0,0.0
7.4,90.0,1.0
0.7,55.0,0.0
0.3,66.0,0.0
7.2,50.0,1.0
7.4,77.0,1.0
2.2,99.0,1.0
3.1,96.0,0.0
9.7,69.0,1.0
1.8,59.0,0.0
4.2,64.0,1.0
3.0,51.0,0.0
6.2,71.0,1.0
0.1,81.0,0.0
9.8,96.0,1.0
4.9,59.0,0.0
2.3,85.0,0.0
0.8,76.0,0.0
1.7,70.0,0.0
7.5,58.0,1.0
6.7,61.0,1.0
4.5,50.0,0.0
3.9,76.0,1.0
9.3,94.0,1.0
9.5,58.0,1.0
9.8,89.0,1.0
8.8,76.0,1.0
4.4,67.0,1.0
2.9,79.0,0.0
6.6,87.0,1.0
6.4,73.0,1.0
0.4,56.0,0.0
3.0,86.0,1.0
9.9,59.0,1.0
2.4,67.0,0.0
3.1,69.0,0.0
8.8,98.0,1.0
5.5,57.0,0.0
0.9,100.0,1.0
4.3,66.0,1.0
7.4,72.0,1.0
3.6,86.0,0.0
0.2,75.0,0.0
8.0,91.0,1.0
7.7,56.0,1.0
4.9,62.0,1.0
5.5,83.0,1.0
4.6,50.0,0.0
2.3,64.0,0.0
6.8,100.0,1.0
5.0,82.0,1.0
7.2,83.0,1.0
2.8,76.0,1.0
0.2,75.0,0.0
2.6,99.0,0.0
3.5,56.0,0.0
9.9,61.0,1.0
1.6,73.0,0.0
2.0,97.0,0.0
0.8,96.0,0.0
2.5,51.0,0.0
7.1,53.0,1.0
6.1,83.0,1.0
0.0,65.0,0.0
1.4,95.0,1.0
8.7,74.0,1.0
9.9,62.0,1.0
0.6,94.0,0.0
1.1,78.0,0.0
8.3,89.0,1.0
9.1,53.0,1.0
0.9,67.0,0.0
9.4,63.0,1.0
9.2,80.0,1.0
2.4,98.0,1.0
7.5,87.0,1.0
7.6,85.0,1.0
0.5,97.0,0.0
8.8,98.0,1.0
8.8,59.0,1.0
6.8,89.0,1.0
7.2,66.0,1.0
5.8,68.0,1.0
4.7,83.0,1.0
8.7,50.0,1.0
1.2,63.0,0.0
3.4,71.0,1.0
1.7,57.0,0.0
4.7,60.0,1.0
5.3,78.0,1.0
7.4,80.0,1.0
7.8,88.0,1.0
7.2,79.0,1.0
9.5,56.0,1.0
0.3,94.0,0.0
1.1,89.0,0.0
9.8,59.0,1.0
8.9,93.0,1.0
8.8,87.0,1.0
9.9,66.0,1.0
4.9,57.0,1.0
2.0,71.0,0.0
0.4,76.0,0.0
8.6,50.0,1.0
8.0,85.0,1.0
6.7,95.0,1.0
3.7,72.0,1.0
8.7,82.0,1.0
0.1,91.0,0.0
6.7,68.0,1.0
8.0,58.0,1.0
8.8,61.0,1.0
9.7,57.0,1.0
5.9,100.0,1.0
6.0,98.0,1.0
5.5,79.0,1.0
4.0,80.0,0.0
3.9,78.0,1.0
0.7,89.0,0.0
2.5,73.0,0.0
0.9,53.0,0.0
8.4,69.0,1.0
3.9,50.0,0.0
9.3,63.0,1.0
3.6,91.0,1.0
7.7,100.0,1.0
2.8,63.0,0.0
6.2,64.0,1.0
1.4,84.0,0.0
5.0,64.0,0.0
0.1,56.0,0.0
6.0,54.0,0.0
3.2,64.0,0.0
1.5,73.0,0.0
3.8,96.0,1.0
7.6,95.0,1.0
9.9,94.0,1.0
4.0,100.0,1.0
2.3,89.0,0.0
2.3,85.0,0.0
0.9,70.0,0.0
8.2,98.0,1.0
9.1,76.0,1.0
7.7,59.0,1.0
5.1,87.0,1.0
8.6,57.0,1.0
4.7,85.0,1.0
3.2,98.0,1.0
1.4,99.0,0.0
9.1,81.0,1.0
8.1,58.0,1.0
5.9,98.0,1.0
5.0,56.0,0.0
3.6,59.0,0.0
8.5,90.0,1.0
7.6,88.0,1.0
1.6,96.0,0.0
0.2,68.0,0.0
4.4,97.0,1.0
7.7,77.0,1.0
4.7,52.0,0.0
0.6,56.0,0.0
4.6,53.0,1.0
4.6,73.0,1.0
8.1,98.0,1.0
4.8,91.0,1.0
4.8,96.0,1.0
2.2,81.0,0.0
3.1,64.0,0.0
0.2,61.0,0.0
3.0,54.0,0.0
5.0,70.0,1.0
6.7,74.0,1.0
1.6,61.0,0.0
2.6,98.0,1.0
6.9,75.0,1.0
8.9,61.0,1.0
5.2,69.0,0.0
4.5,77.0,1.0
1.4,78.0,0.0
8.9,93.0,1.0
1.4,54.0,0.0
9.4,63.0,1.0
9.7,75.0,1.0
4.2,58.0,0.0
6.0,63.0,1.0
4.3,82.0,1.0
6.1,76.0,1.0
8.0,83.0,1.0
9.9,87.0,1.0
1.8,94.0,0.0
7.8,99.0,1.0
2.6,72.0,0.0
6.9,88.0,1.0
4.7,86.0,1.0
7.4,70.0,1.0
8.5,77.0,1.0
7.8,70.0,1.0
6.8,97.0,1.0
4.1,53.0,0.0
5.0,79.0,1.0
7.1,72.0,1.0
1.6,54.0,0.0
7.0,51.0,1.0
8.3,83.0,1.0
1.5,61.0,0.0
2.1,75.0,0.0
4.6,63.0,0.0
0.6,61.0,0.0
9.4,59.0,1.0
1.0,98.0,0.0
8.4,73.0,1.0
8.9,77.0,1.0
1.2,81.0,0.0
4.2,53.0,0.0
1.6,84.0,0.0
1.1,67.0,0.0
4.0,85.0,1.0
0.3,61.0,0.0
8.4,87.0,1.0
2.1,61.0,0.0
0.3,61.0,0.0
9.9,86.0,1.0
0.1,67.0,0.0
6.8,67.0,1.0
8.3,53.0,1.0
5.5,54.0,1.0
4.6,98.0,1.0
9.2,55.0,1.0
9.2,78.0,1.0
8.9,93.0,1.0
9.4,68.0,1.0
2.0,61.0,0.0
8.4,61.0,1.0
9.2,74.0,1.0
2.2,57.0,0.0
1.6,67.0,0.0
4.3,65.0,1.0
0.1,64.0,0.0
0.3,75.0,0.0
2.6,60.0,0.0
6.2,89.0,1.0
3.3,94.0,1.0
2.2,88.0,0.0
1.3,94.0,0.0
9.9,81.0,1.0
5.4,55.0,0.0
8.9,57.0,1.0
2.2,91.0,0.0
3.0,99.0,1.0
8.2,53.0,1.0
8.3,95.0,1.0
4.5,91.0,1.0
8.2,79.0,1.0
5.5,69.0,1.0
9.8,87.0,1.0
2.6,97.0,1.0
5.9,51.0,1.0
7.2,82.0,1.0
4.3,50.0,0.0
7.5,73.0,1.0
8.5,51.0,1.0
0.4,50.0,0.0
5.7,60.0,1.0
0.5,61.0,0.0
9.0,99.0,1.0
8.8,65.0,1.0
0.3,66.0,0.0
5.7,52.0,1.0
2.3,60.0,0.0
9.6,65.0,1.0
1.7,60.0,0.0
3.6,52.0,0.0
8.1,91.0,1.0
3.4,53.0,0.0
6.2,96.0,1.0
9.9,68.0,1.0
8.0,93.0,1.0
2.3,75.0,0.0
5.0,85.0,1.0
2.8,100.0,1.0
6.2,98.0,1.0
1.9,60.0,0.0
8.5,75.0,1.0
5.9,58.0,0.0
8.1,51.0,1.0
5.6,97.0,1.0
10.0,64.0,1.0
1.3,100.0,0.0
7.5,55.0,1.0
8.8,53.0,1.0
7.8,98.0,1.0
3.9,89.0,1.0
6.1,53.0,0.0
1.4,81.0,0.0
2.0,80.0,0.0
3.1,73.0,0.0
1.6,50.0,0.0
1.8,99.0,0.0
6.4,86.0,1.0
9.0,71.0,1.0
9.9,56.0,1.0
1.3,75.0,0.0
0.8,64.0,0.0
4.8,64.0,1.0
1.3,77.0,0.0
4.7,59.0,1.0
6.3,75.0,1.0
3.8,59.0,0.0
8.9,77.0,1.0
4.5,99.0,1.0
0.3,86.0,0.0
1.6,97.0,1.0
9.0,70.0,1.0
2.7,62.0,0.0
7.1,54.0,1.0
6.9,71.0,1.0
0.1,56.0,0.0
2.1,99.0,0.0
1.0,90.0,0.0
3.0,92.0,0.0
5.2,78.0,1.0
9.2,79.0,1.0
1.4,79.0,0.0
9.7,73.0,1.0
8.6,59.0,1.0
5.0,65.0,1.0
6.3,93.0,1.0
7.0,84.0,1.0
5.9,97.0,1.0
3.0,84.0,1.0
4.9,77.0,1.0
6.3,86.0,1.0
9.6,65.0,1.0
5.9,85.0,1.0
3.5,72.0,1.0
9.4,60.0,1.0
4.7,84.0,1.0
9.6,67.0,1.0
8.8,71.0,1.0
5.0,100.0,1.0
7.4,83.0,1.0
8.3,84.0,1.0
9.7,70.0,1.0
7.1,80.0,1.0
4.0,61.0,0.0
7.4,67.0,1.0
4.8,92.0,1.0
7.8,73.0,1.0
9.2,99.0,1.0
8.7,97.0,1.0
0.8,87.0,0.0
1.7,60.0,0.0
1.8,72.0,0.0
7.5,84.0,1.0
3.5,100.0,1.0
4.1,98.0,1.0
4.5,85.0,1.0
1.9,98.0,0.0
8.8,91.0,1.0
0.9,60.0,0.0
2.5,67.0,0.0
2.9,86.0,0.0
5.9,100.0,1.0
6.1,91.0,1.0
3.9,94.0,1.0
0.4,76.0,0.0
0.0,71.0,0.0
9.6,73.0,1.0
1.9,54.0,0.0
8.4,91.0,1.0
0.2,64.0,0.0
0.7,97.0,0.0
5.7,65.0,1.0
7.6,84.0,1.0
1.8,60.0,0.0
8.4,55.0,1.0
9.5,64.0,1.0
8.5,94.0,1.0
4.2,51.0,0.0
1.4,81.0,0.0
3.2,67.0,0.0
1.1,93.0,0.0
8.3,53.0,1.0
9.8,58.0,1.0
2.8,95.0,1.0
7.1,72.0,1.0
0.1,70.0,0.0
4.6,62.0,0.0
4.2,78.0,1.0
6.6,64.0,1.0
2.1,62.0,0.0
1.1,91.0,1.0
2.6,95.0,0.0
9.6,69.0,1.0
9.4,95.0,1.0
3.9,67.0,0.0
1.2,97.0,0.0
4.6,79.0,1.0
6.6,74.0,1.0
3.6,76.0,0.0
4.2,94.0,1.0
7.9,88.0,1.0
1.8,52.0,0.0
8.8,54.0,1.0
3.3,71.0,0.0
5.1,78.0,0.0
10.0,81.0,1.0
6.2,62.0,1.0
3.0,61.0,0.0
8.8,68.0,1.0
2.2,69.0,0.0
7.7,54.0,1.0
1.7,67.0,0.0
4.3,71.0,0.0
5.0,74.0,1.0
2.6,86.0,0.0
1.7,68.0,0.0
3.7,64.0,0.0
8.4,58.0,1.0
5.6,52.0,0.0
6.9,61.0,1.0
5.2,96.0,1.0
0.6,50.0,0.0
6.0,64.0,1.0
8.7,90.0,1.0
4.8,67.0,0.0
0.9,96.0,0.0
2.3,99.0,1.0
6.0,52.0,1.0
7.8,80.0,1.0
0.8,93.0,0.0
0.5,81.0,0.0
6.4,97.0,1.0
2.9,79.0,1.0
9.6,83.0,1.0
2.8,79.0,0.0
4.0,74.0,0.0
5.4,78.0,1.0
9.6,72.0,1.0
2.6,76.0,0.0
1.3,74.0,0.0
4.0,100.0,1.0
3.7,69.0,0.0
5.2,83.0,1.0
5.7,53.0,0.0
4.5,94.0,1.0
5.8,57.0,0.0
7.8,69.0,1.0
0.4,79.0,0.0
8.4,85.0,1.0
0.2,65.0,0.0
4.1,77.0,0.0
3.4,52.0,0.0
7.1,78.0,1.0
9.1,87.0,1.0
2.5,51.0,0.0
4.8,78.0,1.0
0.2,75.0,0.0
7.0,57.0,1.0
9.3,61.0,1.0
4.2,80.0,1.0
6.4,99.0,1.0
6.1,99.0,1.0
4.5,91.0,1.0
4.3,63.0,1.0
7.6,93.0,1.0
8.1,52.0,1.0
4.7,63.0,1.0
4.1,69.0,0.0
7.0,94.0,1.0
8.7,82.0,1.0
9.9,51.0,1.0
8.0,90.0,1.0
8.5,92.0,1.0
3.0,58.0,0.0
8.3,94.0,1.0
0.6,91.0,0.0
4.2,94.0,1.0
5.5,75.0,1.0
0.3,75.0,0.0
1.9,53.0,0.0
4.0,60.0,1.0
9.3,93.0,1.0
4.7,87.0,1.0
1.8,82.0,1.0
0.8,86.0,0.0
9.3,81.0,1.0
5.6,76.0,1.0
9.7,99.0,1.0
7.7,64.0,1.0
0.9,97.0,0.0
5.3,69.0,1.0
2.6,75.0,1.0
2.9,51.0,0.0
7.2,87.0,1.0
6.9,92.0,1.0
9.7,55.0,1.0
9.6,69.0,1.0
6.0,51.0,0.0
2.8,99.0,1.0
6.1,76.0,1.0
0.3,74.0,0.0
1.8,89.0,0.0
8.2,78.0,1.0
0.0,66.0,0.0
5.3,67.0,1.0
5.6,82.0,1.0
6.6,65.0,1.0
7.0,100.0,1.0
4.7,84.0,1.0
4.1,82.0,0.0
3.9,74.0,1.0
2.7,64.0,0.0
3.4,91.0,1.0
5.8,98.0,1.0
1.0,91.0,0.0
8.8,87.0,1.0
9.0,91.0,1.0
0.9,50.0,0.0
9.4,99.0,1.0
1.1,53.0,0.0
9.8,76.0,1.0
3.0,78.0,0.0
2.0,82.0,1.0
5.4,83.0,1.0
9.0,54.0,1.0
1.6,59.0,0.0
1.7,76.0,0.0
1.7,99.0,0.0
8.3,83.0,1.0
7.5,51.0,1.0
4.6,83.0,1.0
6.6,71.0,1.0
1.8,91.0,1.0
6.3,55.0,0.0
4.2,50.0,0.0
9.4,93.0,1.0
7.2,74.0,1.0
1.7,80.0,0.0
3.9,50.0,0.0
0.3,58.0,0.0
2.4,57.0,0.0
0.6,98.0,0.0
9.9,76.0,1.0
6.7,66.0,1.0
2.7,70.0,1.0
3.8,91.0,1.0
6.4,71.0,1.0
6.8,81.0,1.0
0.8,50.0,0.0
8.1,92.0,1.0
3.0,92.0,1.0
2.1,88.0,0.0
5.9,59.0,1.0
4.6,65.0,0.0
1.8,67.0,0.0
4.5,95.0,1.0
2.5,74.0,1.0
7.6,50.0,1.0
9.2,68.0,1.0
3.8,58.0,0.0
0.4,72.0,0.0
7.0,77.0,1.0
5.0,55.0,1.0
8.2,100.0,1.0
7.8,67.0,1.0
9.7,75.0,1.0
8.4,82.0,1.0
1.5,72.0,0.0
4.5,81.0,1.0
5.2,67.0,1.0
4.1,62.0,0.0
2.3,52.0,0.0
4.0,79.0,1.0
7.8,83.0,1.0
2.8,54.0,0.0
3.7,69.0,1.0
8.2,92.0,1.0
1.3,53.0,0.0
1.9,83.0,0.0
1.8,76.0,0.0
6.2,50.0,1.0
4.2,54.0,0.0
9.5,86.0,1.0
4.1,62.0,0.0
3.8,87.0,1.0
6.6,59.0,1.0
9.1,88.0,1.0
2.5,70.0,0.0
7.3,75.0,1.0
5.1,95.0,1.0
4.5,61.0,0.0
9.2,77.0,1.0
3.0,65.0,0.0
5.3,53.0,1.0
9.5,66.0,1.0
8.1,56.0,1.0
2.0,83.0,0.0
9.8,88.0,1.0
1.5,58.0,0.0
0.1,50.0,0.0
2.9,53.0,0.0
9.8,94.0,1.0
9.3,59.0,1.0
7.2,54.0,1.0
7.4,92.0,1.0
8.5,68.0,1.0
0.7,69.0,0.0
0.2,83.0,0.0
5.0,59.0,1.0
8.4,80.0,1.0
0.3,89.0,0.0
4.3,70.0,1.0
3.0,97.0,1.0
3.0,50.0,0.0
6.2,95.0,1.0
1.5,83.0,0.0
2.3,64.0,0.0
5.7,81.0,1.0
4.3,56.0,1.0
9.4,85.0,1.0
4.0,86.0,1.0
9.2,52.0,1.0
9.9,73.0,1.0
5.3,50.0,0.0
4.7,73.0,1.0
6.3,50.0,1.0
6.2,76.0,1.0
9.4,77.0,1.0
3.3,80.0,0.0
7.6,91.0,1.0
9.6,68.0,1.0
3.1,100.0,1.0
4.9,57.0,0.0
3.2,54.0,0.0
4.8,89.0,1.0
8.5,56.0,1.0
0.5,81.0,0.0
2.0,60.0,0.0
5.0,72.0,0.0
2.3,55.0,0.0
7.6,61.0,1.0
1.5,71.0,0.0
7.4,87.0,1.0
7.2,87.0,1.0
5.2,62.0,0.0
4.6,62.0,0.0
7.3,68.0,1.0
2.8,78.0,0.0
5.5,50.0,0.0
4.9,51.0,0.0
7.5,84.0,1.0
8.7,99.0,1.0
3.2,54.0,0.0
6.9,80.0,1.0
3.2,99.0,1.0
0.7,80.0,0.0
0.3,94.0,0.0
8.5,72.0,1.0
4.8,65.0,0.0
8.6,87.0,1.0
0.8,72.0,0.0
1.9,66.0,0.0
6.1,54.0,1.0
7.9,82.0,1.0
3.4,84.0,0.0
7.3,56.0,1.0
9.0,78.0,1.0
2.7,89.0,1.0
6.7,65.0,1.0
6.7,75.0,1.0
6.5,80.0,1.0
0.5,50.0,0.0
2.5,50.0,0.0
3.2,69.0,0.0
5.4,51.0,0.0
6.0,100.0,1.0
1.5,55.0,0.0
0.2,63.0,0.0
3.8,99.0,1.0
7.7,97.0,1.0
2.4,73.0,0.0
5.5,93.0,1.0
6.3,94.0,1.0
6.6,84.0,1.0
0.1,75.0,0.0
1.6,94.0,0.0
0.9,74.0,0.0
6.9,95.0,1.0
2.1,63.0,0.0
3.4,76.0,0.0
2.0,62.0,0.0
9.9,69.0,1.0
8.5,82.0,1.0
9.0,98.0,1.0
4.9,82.0,1.0
5.6,52.0,1.0
1.7,93.0,0.0
6.0,89.0,1.0
5.4,96.0,1.0
8.9,68.0,1.0
0.8,62.0,0.0
8.1,74.0,1.0
1.0,84.0,0.0
5.5,85.0,1.0
3.4,75.0,0.0
1.9,57.0,0.0
5.9,75.0,1.0
3.0,79.0,0.0
1.5,70.0,0.0
6.0,80.0,1.0
4.8,67.0,1.0
7.1,68.0,1.0
7.3,100.0,1.0
8.6,93.0,1.0
9.2,62.0,1.0
4.4,54.0,0.0
3.9,54.0,0.0
5.7,96.0,1.0
5.8,76.0,1.0
8.0,76.0,1.0
8.7,61.0,1.0
3.3,98.0,1.0
3.8,50.0,0.0
2.3,50.0,0.0
7.5,54.0,1.0
3.0,58.0,0.0
4.9,85.0,1.0
0.1,74.0,0.0
4.0,71.0,0.0
3.9,52.0,0.0
4.0,77.0,0.0
3.7,58.0,0.0
8.9,55.0,1.0
6.3,67.0,1.0
6.2,87.0,1.0
0.1,63.0,0.0
0.4,57.0,0.0
0.6,97.0,0.0
6.4,59.0,1.0
1.4,88.0,0.0
3.4,94.0,1.0
7.7,79.0,1.0
5.7,94.0,1.0
3.7,57.0,0.0
6.5,61.0,1.0
0.4,89.0,0.0
4.3,58.0,0.0
3.5,81.0,1.0
6.6,66.0,1.0
9.8,87.0,1.0
0.4,68.0,0.0
9.6,68.0,1.0
9.3,64.0,1.0
0.9,85.0,0.0
6.3,57.0,1.0
6.0,72.0,1.0
3.5,63.0,0.0
8.9,68.0,1.0
4.0,75.0,0.0
8.7,88.0,1.0
1.5,81.0,0.0
5.0,70.0,1.0
3.8,65.0,0.0
1.0,76.0,0.0
3.1,77.0,0.0
4.5,68.0,1.0
8.6,59.0,1.0
9.0,75.0,1.0
1.3,72.0,0.0
3.7,73.0,0.0
0.7,62.0,0.0
0.7,64.0,0.0
9.5,77.0,1.0
8.1,70.0,1.0
0.5,83.0,0.0
5.7,73.0,1.0
1.8,69.0,0.0
2.1,87.0,0.0
3.1,86.0,0.0
0.6,74.0,0.0
7.3,73.0,1.0
1.0,70.0,0.0
5.8,70.0,1.0
1.2,97.0,0.0
7.6,83.0,1.0
5.8,75.0,1.0
9.6,69.0,1.0
5.8,77.0,1.0
3.9,57.0,0.0
2.4,70.0,0.0
4.9,90.0,1.0
4.6,85.0,1.0
3.7,79.0,0.0
7.7,65.0,1.0
8.5,96.0,1.0
5.4,65.0,0.0
8.1,56.0,1.0
1.9,51.0,0.0
3.6,81.0,0.0
2.2,59.0,0.0
7.0,63.0,1.0
2.1,75.0,0.0
2.6,61.0,0.0
9.2,70.0,1.0
7.6,75.0,1.0
3.8,87.0,1.0
1.9,60.0,0.0
4.7,65.0,1.0
9.3,60.0,1.0
7.2,71.0,1.0
1.4,58.0,0.0
6.9,51.0,1.0
0.9,94.0,0.0
0.7,89.0,0.0
2.3,61.0,0.0
2.8,58.0,0.0
9.6,81.0,1.0
6.0,83.0,1.0
8.9,50.0,1.0
3.3,70.0,0.0
3.3,67.0,0.0
1.3,74.0,0.0
9.1,78.0,1.0
4.4,94.0,1.0
6.2,62.0,1.0
9.6,57.0,1.0
0.0,75.0,0.0
9.8,63.0,1.0
1.8,98.0,1.0
9.9,96.0,1.0
9.1,81.0,1.0
4.7,63.0,0.0
9.4,76.0,1.0
7.0,52.0,1.0
4.0,69.0,1.0
0.3,78.0,0.0
2.1,73.0,0.0
2.4,52.0,0.0
6.1,60.0,1.0
5.0,69.0,0.0
6.3,55.0,0.0
6.4,100.0,1.0
7.3,58.0,1.0
2.7,93.0,1.0
8.7,80.0,1.0
5.1,77.0,1.0
4.2,73.0,1.0
9.3,77.0,1.0
0.1,52.0,0.0
7.1,62.0,1.0
6.6,72.0,1.0
8.5,75.0,1.0
9.5,96.0,1.0
2.8,78.0,0.0
3.2,81.0,1.0
5.9,56.0,1.0
9.3,87.0,1.0
6.8,97.0,1.0
8.4,95.0,1.0
8.4,88.0,1.0
2.6,95.0,1.0
4.3,87.0,1.0
8.9,70.0,1.0
8.7,88.0,1.0
1.4,76.0,0.0
3.0,58.0,0.0
7.5,87.0,1.0
8.9,56.0,1.0
1.0,95.0,1.0
5.9,84.0,1.0
0.7,56.0,0.0
6.2,85.0,1.0
2.3,51.0,0.0
7.0,61.0,1.0
4.4,94.0,1.0
1.4,62.0,0.0
9.7,95.0,1.0
9.4,69.0,1.0
8.3,90.0,1.0
3.4,95.0,1.0
7.5,94.0,1.0
0.6,82.0,0.0
5.3,58.0,0.0
4.5,91.0,1.0
6.5,53.0,1.0
6.6,68.0,1.0
3.9,53.0,0.0
7.0,96.0,1.0
7.0,66.0,1.0
6.4,75.0,1.0
4.7,86.0,1.0
5.4,67.0,1.0
0.2,93.0,0.0
5.2,93.0,1.0
6.2,86.0,1.0
1.9,93.0,1.0
2.4,50.0,0.0
8.6,78.0,1.0
2.0,57.0,0.0
8.4,53.0,1.0
8.8,76.0,1.0
3.8,58.0,0.0
1.0,70.0,0.0
9.0,96.0,1.0
6.8,76.0,1.0
3.3,92.0,1.0
9.5,70.0,1.0
7.5,72.0,1.0
3.5,61.0,0.0
4.7,67.0,0.0
0.1,74.0,0.0
4.5,83.0,1.0
8.1,58.0,1.0
6.8,72.0,1.0
4.1,72.0,0.0
3.3,59.0,0.0
8.9,69.0,1.0
0.7,82.0,0.0
6.1,68.0,1.0
1.4,62.0,0.0
5.3,84.0,1.0
0.2,99.0,0.0
8.4,80.0,1.0
7.3,78.0,1.0
9.6,76.0,1.0
0.5,89.0,0.0
8.1,67.0,1.0
9.2,82.0,1.0
4.1,61.0,0.0
8.0,71.0,1.0
5.4,97.0,1.0
2.2,88.0,0.0
7.5,63.0,1.0
6.7,50.0,1.0
7.7,90.0,1.0
8.2,80.0,1.0
4.8,86.0,1.0
1.3,67.0,0.0
9.9,85.0,1.0
1.1,73.0,0.0
6.1,83.0,1.0
3.0,52.0,0.0
2.0,98.0,1.0
7.5,81.0,1.0
9.9,50.0,1.0
3.2,90.0,1.0
9.5,86.0,1.0
6.8,71.0,1.0
8.3,98.0,1.0
0.5,92.0,0.0
0.0,95.0,0.0
2.5,59.0,0.0
8.7,52.0,1.0
9.7,72.0,1.0
6.0,98.0,1.0
3.3,67.0,1.0
8.4,51.0,1.0
1.9,69.0,0.0
0.4,56.0,0.0
7.4,92.0,1.0
4.7,84.0,1.0
4.6,89.0,1.0
9.6,57.0,1.0
0.7,77.0,0.0
9.9,93.0,1.0
7.2,62.0,1.0
5.0,98.0,1.0
8.4,70.0,1.0
5.2,75.0,1.0
8.1,67.0,1.0
5.7,60.0,1.0
6.5,64.0,1.0
9.7,77.0,1.0
7.4,73.0,1.0
3.8,89.0,1.0
1.7,76.0,0.0
2.9,83.0,0.0
1.0,78.0,0.0
7.0,74.0,1.0
1.8,87.0,0.0
6.6,91.0,1.0
3.7,83.0,0.0
4.7,82.0,1.0
2.9,59.0,0.0
8.2,71.0,1.0
3.1,89.0,1.0
5.9,51.0,1.0
9.3,65.0,1.0
4.6,59.0,0.0
6.5,57.0,1.0
6.2,87.0,1.0
9.8,60.0,1.0
4.7,86.0,1.0
0.4,100.0,0.0
3.2,67.0,0.0
6.3,78.0,1.0
6.7,85.0,1.0
8.1,78.0,1.0
3.2,66.0,0.0
6.3,78.0,1.0
5.0,70.0,1.0
5.9,54.0,1.0
5.4,93.0,1.0
8.4,97.0,1.0
4.6,54.0,0.0
5.8,70.0,1.0
6.0,85.0,1.0
3.0,82.0,1.0
7.6,90.0,1.0
1.7,85.0,0.0
5.1,85.0,1.0
4.4,63.0,1.0
0.2,59.0,0.0
6.9,75.0,1.0
1.5,87.0,0.0
6.8,61.0,1.0
9.4,100.0,1.0
0.3,71.0,0.0
5.5,84.0,1.0
1.5,86.0,1.0
7.9,83.0,1.0
3.9,91.0,1.0
5.1,58.0,0.0
6.5,81.0,1.0
9.2,74.0,1.0
0.4,57.0,0.0
4.5,58.0,0.0
4.8,59.0,1.0
5.5,74.0,1.0
6.1,64.0,1.0
2.7,95.0,1.0
6.6,77.0,1.0
6.1,79.0,1.0
2.4,70.0,0.0
4.2,70.0,1.0
5.1,76.0,1.0
7.8,64.0,1.0
3.4,94.0,1.0
0.1,81.0,0.0
2.4,56.0,0.0
8.4,92.0,1.0
1.0,71.0,0.0
6.3,93.0,1.0
4.4,52.0,0.0
1.3,55.0,0.0
4.8,88.0,1.0
5.2,95.0,1.0
2.6,69.0,0.0
9.8,84.0,1.0
1.0,54.0,0.0
0.6,80.0,0.0
6.5,94.0,1.0
7.5,64.0,1.0
7.9,53.0,1.0
4.0,78.0,0.0
3.2,98.0,1.0
8.2,99.0,1.0
6.0,97.0,1.0
5.8,78.0,1.0
6.2,84.0,1.0
8.7,59.0,1.0
6.4,69.0,1.0
2.7,77.0,1.0
2.9,76.0,1.0
5.7,68.0,0.0
9.1,64.0,1.0
7.3,77.0,1.0
8.1,54.0,1.0
2.2,58.0,0.0
3.2,63.0,0.0
5.1,63.0,0.0
3.6,81.0,1.0
4.5,60.0,1.0
9.1,92.0,1.0
6.6,64.0,1.0
5.1,85.0,1.0
7.1,58.0,1.0
8.3,71.0,1.0
3.7,95.0,1.0
6.4,64.0,1.0
1.8,55.0,0.0
8.5,97.0,1.0
0.7,72.0,0.0
7.4,84.0,1.0
5.8,74.0,1.0
9.5,63.0,1.0
2.9,74.0,0.0
7.1,74.0,1.0
7.3,72.0,1.0
5.7,84.0,1.0
6.5,90.0,1.0
2.7,89.0,0.0
4.2,78.0,0.0
3.4,60.0,0.0
0.8,92.0,0.0
4.0,85.0,0.0
6.5,68.0,1.0
2.3,98.0,1.0
8.4,92.0,1.0
3.9,53.0,0.0
2.6,85.0,0.0
6.9,78.0,1.0
0.3,58.0,0.0
8.1,58.0,1.0
4.1,92.0,1.0
10.0,62.0,1.0
8.1,77.0,1.0
3.5,97.0,0.0
